Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.18, 1.29)","(68.71, 1.35)","(43.15, 1.4)","(81.44, 1.26)","(37.48, 0.54)","(69.97, 0.84)","(39.42, 1.11)"
