Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
bienc,"(77.24, 0.0)","(59.74, 0.0)","(29.1, 0.0)","(77.15, 0.0)","(49.62, 0.0)","(49.38, 0.0)","(50.35, 0.0)"
