Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.23, 0.75)","(69.32, 1.41)","(45.29, 1.74)","(81.6, 0.71)","(36.35, 0.45)","(71.16, 0.44)","(37.14, 0.51)"
