Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.41, 1.79)","(70.15, 0.92)","(44.81, 1.37)","(82.71, 1.69)","(36.55, 0.76)","(70.98, 1.2)","(37.28, 0.44)"
