Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.06, 0.52)","(82.59, 0.46)","(86.57, 0.31)","(86.57, 0.29)","(57.48, 0.12)","(55.57, 0.05)","(50.53, 0.41)","(80.03, 0.4)","(50.53, 0.42)"
